time_s,time_min,Psag_bar,liquid_level_m,trap_holdup,Qliq_out_kgs,stage
380.0,6.333333333333333,82.35567656351739,88.05883519830391,0.6976535105833361,1.029823752649072,1.0
390.0,6.5,82.51138648863015,89.97757892538804,0.7128549187565819,1.029823752649072,1.0
400.0,6.666666666666667,82.66709641374291,91.89632265247215,0.7280563269298275,1.029823752649072,1.0
410.0,6.833333333333333,82.82280633885566,93.81506637955627,0.7432577351030731,1.029823752649072,1.0
420.0,7.0,82.97851626396842,95.73381010664039,0.7584591432763188,1.029823752649072,1.0
430.0,7.166666666666667,83.13422618908116,97.65255383372453,0.7736605514495646,1.029823752649072,1.0
440.0,7.333333333333333,83.28993611419392,99.57129756080865,0.7888619596228102,1.029823752649072,1.0
450.0,7.5,83.44564603930668,101.49004128789275,0.8040633677960558,1.029823752649072,1.0
460.0,7.666666666666667,83.60135596441943,103.40878501497689,0.8192647759693017,1.029823752649072,1.0
470.0,7.833333333333333,83.75706588953219,105.327528742061,0.8344661841425474,1.029823752649072,1.0
480.0,8.0,83.91277581464493,107.24627246914513,0.849667592315793,1.029823752649072,1.0
490.0,8.166666666666666,84.0684857397577,109.16501619622925,0.8648690004890387,1.029823752649072,1.0
500.0,8.333333333333334,84.22419566487044,111.08375992331337,0.8800704086622844,1.029823752649072,1.0
510.0,8.5,84.3799055899832,113.00250365039749,0.89527181683553,1.029823752649072,1.0
520.0,8.666666666666666,84.53561551509597,114.9212473774816,0.9104732250087757,1.029823752649072,1.0
530.0,8.833333333333334,84.6913254402087,116.83999110456574,0.9256746331820215,1.029823752649072,1.0
540.0,9.0,84.84703536532147,118.75873483164986,0.9408760413552671,1.029823752649072,1.0
550.0,9.166666666666666,85.00274529043423,120.67747855873398,0.9560774495285128,1.029823752649072,1.0
560.0,9.333333333333334,85.15845521554698,122.5962222858181,0.9712788577017585,1.029823752649072,1.0
570.0,9.5,85.31416514065974,124.51496601290222,0.9864802658750041,1.029823752649072,1.0
580.0,9.666666666666666,85.09354788821936,121.79639833714259,0.9649421853578022,449.9706486281365,2.0
590.0,9.833333333333334,81.84746717582775,81.79639833714259,0.6480388290904808,449.9706486281365,2.0
600.0,10.0,78.60138646343613,41.79639833714259,0.33113547282315947,449.9706486281365,2.0
610.0,10.166666666666666,76.49066827887302,15.786962693652445,0.12507353657213632,1.029823752649072,1.0
620.0,10.333333333333334,76.64637820398578,17.705706420736565,0.140274944745382,1.029823752649072,1.0
630.0,10.5,76.80208812909852,19.62445014782069,0.15547635291862769,1.029823752649072,1.0
640.0,10.666666666666666,76.95779805421128,21.54319387490481,0.17067776109187335,1.029823752649072,1.0
650.0,10.833333333333334,77.11350797932403,23.461937601988932,0.18587916926511908,1.029823752649072,1.0
660.0,11.0,77.26921790443679,25.380681329073052,0.20108057743836474,1.029823752649072,1.0
670.0,11.166666666666666,77.42492782954955,27.299425056157176,0.21628198561161044,1.029823752649072,1.0
680.0,11.333333333333334,77.58063775466229,29.218168783241296,0.23148339378485613,1.029823752649072,1.0
690.0,11.5,77.73634767977505,31.136912510325416,0.2466848019581018,1.029823752649072,1.0
700.0,11.666666666666666,77.8920576048878,33.055656237409536,0.2618862101313475,1.029823752649072,1.0
710.0,11.833333333333334,78.04776753000057,34.97439996449366,0.27708761830459316,1.029823752649072,1.0
720.0,12.0,78.20347745511332,36.89314369157778,0.29228902647783883,1.029823752649072,1.0
730.0,12.166666666666666,78.35918738022607,38.811887418661904,0.30749043465108455,1.029823752649072,1.0
740.0,12.333333333333334,78.51489730533882,40.730631145746024,0.3226918428243302,1.029823752649072,1.0
750.0,12.5,78.67060723045158,42.64937487283015,0.33789325099757594,1.029823752649072,1.0
760.0,12.666666666666666,78.82631715556434,44.56811859991427,0.3530946591708216,1.029823752649072,1.0
770.0,12.833333333333334,78.98202708067708,46.48686232699839,0.36829606734406733,1.029823752649072,1.0
780.0,13.0,79.13773700578984,48.40560605408251,0.383497475517313,1.029823752649072,1.0
790.0,13.166666666666666,79.29344693090259,50.32434978116663,0.39869888369055867,1.029823752649072,1.0
800.0,13.333333333333334,79.44915685601535,52.24309350825075,0.41390029186380434,1.029823752649072,1.0
810.0,13.5,79.60486678112811,54.16183723533487,0.42910170003705,1.029823752649072,1.0
820.0,13.666666666666666,79.76057670624085,56.08058096241899,0.44430310821029567,1.029823752649072,1.0
830.0,13.833333333333334,79.91628663135361,57.999324689503126,0.45950451638354145,1.029823752649072,1.0
840.0,14.0,80.07199655646637,59.918068416587246,0.4747059245567872,1.029823752649072,1.0
850.0,14.166666666666666,80.22770648157912,61.83681214367137,0.48990733273003284,1.029823752649072,1.0
860.0,14.333333333333334,80.38341640669188,63.75555587075549,0.5051087409032785,1.029823752649072,1.0
870.0,14.5,80.53912633180462,65.6742995978396,0.5203101490765242,1.029823752649072,1.0
880.0,14.666666666666666,80.69483625691738,67.59304332492373,0.5355115572497698,1.029823752649072,1.0
890.0,14.833333333333334,80.85054618203014,69.51178705200785,0.5507129654230155,1.029823752649072,1.0
900.0,15.0,81.00625610714289,71.43053077909197,0.5659143735962612,1.029823752649072,1.0
910.0,15.166666666666666,81.16196603225565,73.34927450617609,0.5811157817695068,1.029823752649072,1.0
920.0,15.333333333333334,81.3176759573684,75.26801823326021,0.5963171899427525,1.029823752649072,1.0
930.0,15.5,81.47338588248115,77.18676196034434,0.6115185981159983,1.029823752649072,1.0
940.0,15.666666666666666,81.62909580759391,79.10550568742846,0.6267200062892441,1.029823752649072,1.0
950.0,15.833333333333334,81.78480573270666,81.02424941451258,0.6419214144624897,1.029823752649072,1.0
960.0,16.0,81.94051565781942,82.9429931415967,0.6571228226357354,1.029823752649072,1.0
970.0,16.166666666666668,82.09622558293218,84.86173686868082,0.6723242308089811,1.029823752649072,1.0
980.0,16.333333333333332,82.25193550804494,86.78048059576494,0.6875256389822267,1.029823752649072,1.0
990.0,16.5,82.40764543315768,88.69922432284908,0.7027270471554725,1.029823752649072,1.0
1000.0,16.666666666666668,82.56335535827043,90.6179680499332,0.7179284553287182,1.029823752649072,1.0
1010.0,16.833333333333332,82.71906528338319,92.53671177701732,0.7331298635019639,1.029823752649072,1.0
1020.0,17.0,82.87477520849595,94.45545550410142,0.7483312716752094,1.029823752649072,1.0
1030.0,17.166666666666668,83.0304851336087,96.37419923118556,0.7635326798484552,1.029823752649072,1.0
1040.0,17.333333333333332,83.18619505872145,98.29294295826968,0.7787340880217009,1.029823752649072,1.0
1050.0,17.5,83.34190498383421,100.2116866853538,0.7939354961949465,1.029823752649072,1.0
1060.0,17.666666666666668,83.49761490894697,102.13043041243793,0.8091369043681923,1.029823752649072,1.0
1070.0,17.833333333333332,83.65332483405972,104.04917413952204,0.8243383125414379,1.029823752649072,1.0
1080.0,18.0,83.80903475917248,105.96791786660616,0.8395397207146835,1.029823752649072,1.0
1090.0,18.166666666666668,83.96474468428522,107.88666159369028,0.8547411288879293,1.029823752649072,1.0
1100.0,18.333333333333332,84.12045460939798,109.80540532077441,0.8699425370611751,1.029823752649072,1.0
1110.0,18.5,84.27616453451073,111.72414904785853,0.8851439452344207,1.029823752649072,1.0
1120.0,18.666666666666668,84.43187445962349,113.64289277494265,0.9003453534076664,1.029823752649072,1.0
1130.0,18.833333333333332,84.58758438473625,115.56163650202677,0.9155467615809121,1.029823752649072,1.0
1140.0,19.0,84.74329430984899,117.48038022911089,0.9307481697541578,1.029823752649072,1.0
1150.0,19.166666666666668,84.89900423496175,119.39912395619501,0.9459495779274034,1.029823752649072,1.0
1160.0,19.333333333333332,85.05471416007451,121.31786768327915,0.9611509861006492,1.029823752649072,1.0
1170.0,19.5,85.21042408518726,123.23661141036327,0.9763523942738949,1.029823752649072,1.0
1180.0,19.666666666666668,85.36613401030002,125.15535513744737,0.9915538024471404,1.029823752649072,1.0
1190.0,19.833333333333332,84.01015423003113,108.44622310517775,0.8591743019136392,449.9706486281365,2.0
1200.0,20.0,80.7640735176395,68.44622310517775,0.5422709456463177,449.9706486281365,2.0
1210.0,20.166666666666668,77.5179928052479,28.44622310517775,0.22536758937899634,449.9706486281365,2.0
1220.0,20.333333333333332,76.5426371485133,16.427351818197604,0.13014707314427262,1.029823752649072,1.0
1230.0,20.5,76.69834707362605,18.346095545281724,0.1453484813175183,1.029823752649072,1.0
1240.0,20.666666666666668,76.85405699873881,20.264839272365847,0.16054988949076401,1.029823752649072,1.0
1250.0,20.833333333333332,77.00976692385157,22.183582999449968,0.17575129766400968,1.029823752649072,1.0
1260.0,21.0,77.16547684896432,24.102326726534088,0.19095270583725535,1.029823752649072,1.0
1270.0,21.166666666666668,77.32118677407708,26.02107045361821,0.20615411401050107,1.029823752649072,1.0
1280.0,21.333333333333332,77.47689669918982,27.93981418070233,0.22135552218374674,1.029823752649072,1.0
