arc_length_m,x_horizontal_m,y_plan_m,seabed_elevation_m,depth_below_surface_m,inclination_deg
6410.684474123539,6410.684474123539,57.10216242616676,-13.080986832164108,1493.0809868321642,-1.663240155028215
6437.395659432387,6437.395659432387,57.19799117346225,-13.860862116930873,1493.8608621169308,-1.6816703286695978
6464.106844741235,6464.106844741235,57.29224656881228,-14.649587465987318,1494.6495874659872,-1.7012134410902116
6490.8180300500835,6490.8180300500835,57.38492601952247,-15.447733236224687,1495.4477332362246,-1.7220869783791493
6517.529215358932,6517.529215358932,57.47602697624814,-16.255970340302074,1496.2559703403022,-1.7445037018312775
6544.24040066778,6544.24040066778,57.56554693306445,-17.075067272382277,1497.0750672723823,-1.7686682412338102
6570.951585976628,6570.951585976628,57.653483427535285,-17.905885477404674,1497.9058854774046,-1.794773398125539
6597.662771285476,6597.662771285476,57.73983404078106,-18.74937293353947,1498.7493729335395,-1.8229961819275302
6624.373956594324,6624.373956594324,57.82459639754517,-19.60655582987449,1499.6065558298744,-1.8534936098215065
6651.0851419031715,6651.0851419031715,57.90776816625939,-20.478528237581983,1500.478528237582,-1.8863983096528891
6677.79632721202,6677.79632721202,57.989347059107985,-21.366439692950095,1501.36643969295,-1.9218139737309534
6704.507512520868,6704.507512520868,58.06933083209066,-22.271480634805403,1502.2714806348054,-1.9598107200958923
6731.218697829716,6731.218697829716,58.147717285084234,-23.19486566699422,1503.1948656669942,-2.000420426340161
6757.929883138564,6757.929883138564,58.22450426190325,-24.13781464861113,1504.137814648611,-2.0436321092594243
6784.641068447412,6784.641068447412,58.299689650359184,-25.101531650355426,1505.1015316503554,-2.0893874311546146
6811.35225375626,6811.35225375626,58.37327138231863,-26.087181854433567,1506.0871818544335,-2.137576420317643
6838.0634390651085,6838.0634390651085,58.44524743376013,-27.09586651736105,1507.095866517361,-2.188033498786026
6864.774624373957,6864.774624373957,58.51561582482987,-28.128596159299423,1508.1285961592994,-2.2405339146197414
6891.485809682805,6891.485809682805,58.58437461989616,-29.186262189508877,1509.1862621895089,-2.2947906784644636
6918.196994991653,6918.196994991653,58.65152192760264,-30.26960722432368,1510.2696072243236,-2.3504521047594777
6944.908180300501,6944.908180300501,58.717055900920336,-31.37919440087062,1511.3791944008706,-2.407100056451194
6971.619365609349,6971.619365609349,58.78097473719844,-32.51537603557094,1512.5153760355709,-2.4642489882650933
6998.330550918197,6998.330550918197,58.84327667821394,-33.678262020233724,1513.6782620202337,-2.5213458773893445
7025.0417362270455,7025.0417362270455,58.90396001021991,-34.86768838915319,1514.8676883891533,-2.577771121728249
7051.752921535893,7051.752921535893,58.96302306399274,-36.083186526915185,1516.0831865269151,-2.632840474741474
7078.464106844741,7078.464106844741,59.02046421487798,-37.32395351744905,1517.3239535174491,-2.685808072336955
7105.175292153589,7105.175292153589,59.07628188283507,-38.58882415909924,1518.5888241590992,-2.735870591533478
